,Ligand_Short_Hand_descrip_Tollman Cone Angle/Bite Angle,Ligand_Short_Hand_descrip_Denticity,Ligand_Short_Hand_descrip_Hybridisation,Ligand_Short_Hand_descrip_E (HOMO),Ligand_Short_Hand_descrip_E (LUMO),Ligand_Short_Hand_descrip_Steric Parameter,Ligand_Short_Hand_descrip_Proton Affinity ,Base_Short_Hand_descrip_pKa in Water,Base_Short_Hand_descrip_Organic/Inorganic,Base_Short_Hand_descrip_# of Deprotonations,Solvent_1_Short_Hand_descrip_Polarity of Co-Solvent (PCA1),Solvent_1_Short_Hand_descrip_Polarisability (PCA2),Solvent_1_Short_Hand_descrip_Hydrogen Bonding (PCA3),Solvent_1_Short_Hand_descrip_PCA4*,Reactant_1_Name_6-Bromoquinoline,Reactant_1_Name_6-Iodoquinoline,Reactant_1_Name_6-Quinolineboronic acid pinacol ester,Reactant_1_Name_6-chloroquinoline,Reactant_1_Name_6-quinoline-boronic acid hydrochloride,Reactant_1_Name_6-triflatequinoline,Reactant_1_Name_Potassium quinoline-6-trifluoroborate,"Reactant_2_Name_2a, Boronic Acid","Reactant_2_Name_2b, Boronic Ester","Reactant_2_Name_2c, Trifluoroborate","Reactant_2_Name_2d, Bromide",Product_Yield_PCT_Area_UV
927,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,17.0,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,0,0,1,0,1,0,0,0,0.657421098292381
928,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,17.0,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,0,0,1,0,1,0,0,0,0.48326149461731605
930,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,17.0,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,0,0,1,0,1,0,0,0,0.936678684812441
932,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,17.0,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,0,0,1,0,1,0,0,0,0.954958948847799
933,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,17.0,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,0,0,1,0,1,0,0,0,0.241005232974831
934,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,17.0,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,0,0,1,0,1,0,0,0,0.428940158162194
936,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,10.8,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,0,0,1,0,1,0,0,0,0.490170408129729
937,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,10.8,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,0,0,1,0,1,0,0,0,0.860696699684853
939,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,10.8,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,0,0,1,0,1,0,0,0,0.75261012861474
940,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,10.8,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,0,0,1,0,1,0,0,0,0.540637459059965
942,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,10.8,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,0,0,1,0,1,0,0,0,0.938081162096646
944,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,10.8,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,0,0,1,0,1,0,0,0,0.9584525996269009
945,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,10.8,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,0,0,1,0,1,0,0,0,0.270272772906929
946,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,10.8,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,0,0,1,0,1,0,0,0,0.378788146058671
960,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.402016779071846
961,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.66316553568736
963,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.570848317866516
964,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.33917619132634896
966,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.552657618023296
968,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.472239119947404
969,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.400320325336921
970,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.26733989167063
972,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,3.6,1.0,2.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.0929353091704395
973,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,3.6,1.0,2.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.922769390802099
975,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,3.6,1.0,2.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.8854659792130251
976,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,3.6,1.0,2.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.275512880242055
978,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,3.6,1.0,2.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.6469092919475421
980,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,3.6,1.0,2.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.528515237001515
981,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,3.6,1.0,2.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.802761512511913
982,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,3.6,1.0,2.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.00576354581847615
984,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,3.2,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.08712156078487769
985,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,3.2,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.911445698800749
987,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,3.2,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.944626212201736
988,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,3.2,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.600045218174972
990,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,3.2,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.778951815355133
992,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,3.2,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.8798628749863631
993,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,3.2,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.973170157569852
994,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,3.2,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.0668843758003913
996,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,2.1,0.0,3.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.196209213859596
997,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,2.1,0.0,3.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.89868453870243
999,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,2.1,0.0,3.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.556445065342882
1000,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,2.1,0.0,3.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.46828463507533497
1002,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,2.1,0.0,3.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.464440818732198
1004,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,2.1,0.0,3.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.434972344170685
1005,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,2.1,0.0,3.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.654814855584207
1006,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,2.1,0.0,3.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.0708940603391516
1008,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.27962205582801203
1009,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.839539768451087
1011,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.7421729624883789
1012,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.401087287963718
1014,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.671643904286913
1016,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.6439250914538001
1017,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.624816607995947
1018,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.244153806316805
1020,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,17.0,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.525757458703708
1021,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,17.0,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.829642939198487
1023,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,17.0,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.753635845832302
1024,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,17.0,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.373506814878029
1026,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,17.0,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.687015095605056
1028,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,17.0,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.6692896256819251
1029,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,17.0,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.257225058779189
1030,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,17.0,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.201212940993627
1032,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,10.8,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.207434378656279
1033,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,10.8,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.601765986747185
1035,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,10.8,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.34247122938991
1036,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,10.8,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.270998772262528
1038,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,10.8,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.233258000694708
1040,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,10.8,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.279060864761281
1041,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,10.8,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.306828657268812
1042,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,10.8,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,0,0,1,0,1,0,0,0,0.21286344137102803
1056,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.450304228777805
1057,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.96700831389957
1059,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.9332653800015299
1060,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.632786528917237
1062,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.94817516544428
1064,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.889674829238713
1065,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.8748004795469041
1066,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.33879875959112
1068,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,3.6,1.0,2.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.407327328326207
1069,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,3.6,1.0,2.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.8858770214579179
1071,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,3.6,1.0,2.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.8913175178965941
1072,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,3.6,1.0,2.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.5571631456292621
1074,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,3.6,1.0,2.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.817288209420188
1076,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,3.6,1.0,2.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.75348387241279
1077,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,3.6,1.0,2.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.644970307953099
1078,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,3.6,1.0,2.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.226652814403909
1080,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,3.2,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.43132174190208
1081,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,3.2,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.8572601019332989
1083,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,3.2,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.898101985060876
1084,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,3.2,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.489138381009802
1086,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,3.2,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.7187534924550739
1088,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,3.2,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.605121130014356
1089,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,3.2,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.37672412948063605
1090,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,3.2,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.0804031681925384
1092,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,2.1,0.0,3.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.321468820196592
1093,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,2.1,0.0,3.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.941499649419957
1095,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,2.1,0.0,3.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.8383216605687539
1096,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,2.1,0.0,3.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.589444246196872
1098,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,2.1,0.0,3.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.901013537444111
1100,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,2.1,0.0,3.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.83350419880264
1101,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,2.1,0.0,3.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.946759971229246
1102,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,2.1,0.0,3.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.141987917137883
1104,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.330192631689675
1105,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.939385774065647
1107,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.821049549613392
1108,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.551292974217532
1110,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.8813480000971841
1112,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.8232138803876969
1113,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.916452876915113
1114,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.264091474925865
1116,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,17.0,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.333655093584347
1117,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,17.0,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.9530631312742899
1119,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,17.0,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.8067518689020701
1120,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,17.0,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.48821570126373504
1122,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,17.0,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.9089871387317071
1124,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,17.0,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.828807292408567
1125,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,17.0,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.938212282452386
1126,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,17.0,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.35829860176184397
1128,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,10.8,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.402192449568601
1129,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,10.8,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.887417591161115
1131,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,10.8,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.8805310873097111
1132,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,10.8,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.56978594771859
1134,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,10.8,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.768882255240068
1136,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,10.8,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.68570425753669
1137,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,10.8,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.910623978489854
1138,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,10.8,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,0,0,1,0,1,0,0,0,0.09944314355094021
1152,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,1,0,0,0,0,0,1,0,0,0,0.933082818823666
1153,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,1,0,0,0,0,0,1,0,0,0,0.936990334539363
1155,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,1,0,0,0,0,0,1,0,0,0,0.87351296880299
1156,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,1,0,0,0,0,0,1,0,0,0,0.8408660823770769
1158,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,1,0,0,0,0,0,1,0,0,0,0.8760386155929121
1160,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,1,0,0,0,0,0,1,0,0,0,0.8660454349766751
1161,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,1,0,0,0,0,0,1,0,0,0,0.471364813572141
1162,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,1,0,0,0,0,0,1,0,0,0,0.348043384048705
